linkid,Average_Daily_SeniorPopulation_Travelling,IDRoute
811753932,340.231616,"[nan, nan]"
811753933,221.671655,"[nan, nan]"
811754002,36651.513602,"[110.0, 133.0, 110.0, 133.0]"
811754003,14289.97982,"[nan, nan]"
811754102,332.325112,[nan]
811754103,1243.186099,"[nan, nan]"
811754104,332.325112,[nan]
811754105,1464.7361740000001,"[nan, nan]"
811754107,560.040359,"[nan, nan]"
811754774,1072.011033,"[13.0, 13.0, 13.0]"
811754775,634.8305929999999,"[13.0, 13.0]"
811754778,3248.573066,"[13.0, 13.0, 13.0]"
811754779,2976.502812,"[13.0, 13.0, 13.0]"
811754780,480.695791,[13.0]
811754961,2880.150972,"[nan, nan]"
811754962,6701.889761,"[nan, nan]"
811754963,3569.461884,"[nan, nan]"
811754964,664.650224,[nan]
811799744,115.57713,[nan]
811799750,105.070118,[nan]
811799751,272.070254,[nan]
811800791,357.55796,[nan]
811800792,318.156665,[nan]
811800793,1174.158571,"[nan, nan]"
811800794,664.568498,"[nan, nan]"
811804731,4687.02847,"[9.0, 38.0, 46.0, 57.0, 70.0, 9.0, 38.0, 46.0, 57.0, 70.0, 9.0, 38.0, 46.0, 57.0, 70.0]"
811806944,161.432314,[nan]
811806946,816.210762,[56.0]
811806947,1951.885092,"[56.0, 56.0, 56.0]"
811806950,152.89649,"[nan, nan]"
811806951,475.31870100000003,"[nan, nan, nan]"
811806953,76.335056,[nan]
811806954,410.611715,"[nan, nan, nan]"
811813132,115.57713,[nan]
811813134,1381.6997509999999,"[nan, nan]"
811813135,780.145628,"[nan, nan]"
811813136,3442.100358,"[79.0, 79.0, 79.0]"
811813137,4923.94383,"[79.0, 79.0, 79.0]"
811813138,5926.870977,"[79.0, 79.0, 79.0, 79.0]"
811813139,388.467576,"[nan, nan]"
811813141,664.650224,[122.0]
811813142,2658.600897,[122.0]
811813144,886.200299,[nan]
811814627,2605.502885,"[57.0, 57.0, 57.0]"
811814628,1995.159438,"[57.0, 57.0]"
811814896,1883.175635,"[nan, nan, nan]"
811814897,3372.572496,"[110.0, 110.0, 110.0]"
811814916,128.419033,[nan]
811814923,233.203075,[nan]
811817394,89623.087442,"[105.0, 111.0, 137.0, 145.0, 146.0, 147.0, 161.0, 105.0, 111.0, 137.0, 145.0, 146.0, 147.0, 161.0]"
811817395,6490.846038,"[137.0, 147.0, 137.0, 147.0]"
811820155,165.110186,"[38.0, 52.0]"
811820156,389.506149,"[52.0, 52.0]"
811820610,542.5618969999999,"[33.0, 33.0, 33.0, 33.0]"
811822205,9969.753363,"[96.0, 107.0, 124.0, 96.0, 107.0, 124.0]"
811823020,664.650224,[nan]
811823021,1329.300448,[nan]
811825138,408.105381,[nan]
811825141,201.094914,"[nan, nan]"
811825142,829.8475430000001,"[nan, nan]"
811825321,88.905485,[nan]
811825825,26574.055521000002,"[6.0, 7.0, 8.0, 9.0, 35.0, 46.0, 50.0, 52.0, 53.0, 70.0, 71.0, 82.0, 83.0, 6.0, 7.0, 8.0, 9.0, 35.0, 46.0, 50.0, 52.0, 53.0, 70.0, 71.0, 82.0, 83.0]"
811825826,10383.698737999996,"[6.0, 7.0, 8.0, 9.0, 35.0, 46.0, 50.0, 52.0, 53.0, 70.0, 71.0, 82.0, 83.0, 86.0, 6.0, 7.0, 8.0, 9.0, 35.0, 46.0, 50.0, 52.0, 53.0, 70.0, 71.0, 82.0, 83.0, 86.0]"
811826550,2486.3721969999997,"[nan, nan]"
811826551,1821.721973,[nan]
811826641,251.141773,[nan]
811826642,125.570887,[nan]
811826644,664.650224,[nan]
811826647,9637.428252,"[nan, nan, nan]"
811826648,332.325112,[nan]
811826649,1243.186099,[nan]
811826650,332.325112,[nan]
811826651,2049.338191,[nan]
811826751,445.09448000000003,"[51.0, 51.0, 51.0]"
811826752,1453.248649,"[51.0, 51.0, 51.0, 51.0]"
811826753,867.412198,"[51.0, 51.0]"
811827355,20386.671847999998,"[6.0, 40.0, 52.0, 68.0, 6.0, 40.0, 52.0, 68.0, 6.0, 40.0, 52.0, 68.0, 6.0, 40.0, 52.0, 68.0, 6.0, 40.0, 52.0, 68.0, 6.0, 40.0, 52.0, 68.0, 6.0, 40.0, 52.0, 68.0, 6.0, 40.0, 52.0, 68.0]"
811827357,401.038621,[nan]
811827358,3357.9317629999996,"[nan, nan, nan]"
811827360,1331.2298549999998,"[nan, nan, nan, nan]"
811827543,408.105381,[nan]
811827544,516.933483,[nan]
811827547,233.203075,[nan]
811827548,233.203075,[nan]
811827570,3164.5656989999998,"[nan, nan, nan, nan]"
811827727,24186.345291,"[nan, nan, nan]"
811827728,21630.233184,"[nan, nan, nan]"
811827729,22937.093049000003,"[130.0, 138.0, 139.0, 130.0, 138.0, 139.0]"
811827732,664.650224,[nan]
811827797,116.601537,[nan]
811827798,992.9718309999998,"[36.0, 36.0, 36.0]"
811827835,1028.95584,"[nan, nan, nan]"
811827836,369.592801,"[nan, nan, nan]"
811828179,2706.9914019999997,"[nan, nan, nan, nan, nan]"
811828180,418.38083500000005,"[nan, nan, nan]"
811828181,659.484042,"[nan, nan, nan]"
811828187,6995.399851000004,"[94.0, 103.0, 104.0, 110.0, 126.0, 127.0, 134.0, 135.0, 142.0, 143.0, 144.0, 94.0, 103.0, 104.0, 110.0, 126.0, 127.0, 134.0, 135.0, 142.0, 143.0, 144.0]"
811828465,464.698804,"[nan, nan, nan]"
811828466,77.05142,[nan]
811828469,233.203075,[nan]
811828487,166.162556,[148.0]
811828488,166.162556,[nan]
811828490,2381.663303,"[148.0, 148.0]"
811828787,595.243388,[79.0]
811828788,1646.598852,"[11.0, 79.0]"
811829315,88.905485,[nan]
811829316,128.419033,[nan]
811829321,88.905485,[nan]
811829452,11447.017937999999,"[94.0, 106.0, 109.0, 117.0, 157.0, 158.0]"
811829453,3051.900384,"[157.0, 157.0]"
811829549,96.314275,[nan]
811873554,759.050822,[nan]
811873555,1786.513346,"[nan, nan]"
811873556,1786.513346,"[nan, nan]"
811874123,272.070254,[165.0]
811874749,115.57713,[nan]
811874877,102.026345,[nan]
811874880,198.34062,"[nan, nan]"
811874881,465.83855299999993,"[nan, nan, nan]"
811876192,272.070254,[nan]
811876221,128.419033,[nan]
811878344,2793.8678929999996,"[34.0, 34.0]"
811878345,2614.186877,[34.0]
811880651,4744.652061999999,"[nan, nan]"
811880654,6078.360863,[nan]
811880657,550.367286,[nan]
811880658,1205.304356,[nan]
811881331,938.340974,"[13.0, 13.0, 13.0]"
811881332,1592.112979,"[13.0, 13.0, 13.0, 13.0]"
811881333,1506.5951959999998,"[13.0, 13.0, 13.0, 13.0]"
811882131,325.71736599999997,"[nan, nan, nan]"
811882134,82.555093,[nan]
811882177,15767.103779000001,"[118.0, 118.0, 118.0, 118.0]"
811882178,43921.135799999975,"[111.0, 115.0, 118.0, 137.0, 145.0, 146.0, 147.0, 152.0, 161.0, 111.0, 115.0, 118.0, 137.0, 145.0, 146.0, 147.0, 152.0, 161.0, 111.0, 115.0, 118.0, 137.0, 145.0, 146.0, 147.0, 152.0, 161.0]"
811883535,136.035127,[nan]
811883536,96.314275,[nan]
811883537,96.314275,[nan]
811883539,136.035127,[nan]
811884129,96.314275,[nan]
811884584,498.50435500000003,"[67.0, 67.0]"
811884586,273.972843,[nan]
811884590,3331.6704819999995,"[2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 71.0, 2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 71.0, 2.0, 3.0, 4.0, 39.0, 50.0, 55.0, 71.0]"
811884591,3440.77152,"[4.0, 39.0, 50.0, 55.0, 71.0, 4.0, 39.0, 50.0, 55.0, 71.0, 4.0, 39.0, 50.0, 55.0, 71.0]"
811884861,10439.647187999999,"[11.0, 34.0, 78.0, 79.0, 11.0, 34.0, 78.0, 79.0]"
811884864,408.105381,[nan]
811885752,4186.473241,"[nan, nan]"
811885753,3344.796757,[nan]
811885755,8086.132442,[nan]
811885758,1043.542991,"[nan, nan]"
811885760,6355.474653,"[nan, nan]"
811885770,969.406056,"[nan, nan]"
811885772,288.942825,[nan]
811885773,9065.696964,"[35.0, 45.0, 56.0, 57.0, 64.0, 68.0, 35.0, 45.0, 56.0, 57.0, 64.0, 68.0, 35.0, 45.0, 56.0, 57.0, 64.0, 68.0]"
811885774,11079.963696000003,"[35.0, 45.0, 56.0, 57.0, 64.0, 68.0, 35.0, 45.0, 56.0, 57.0, 64.0, 68.0, 35.0, 45.0, 56.0, 57.0, 64.0, 68.0]"
811885777,1526.867499,"[33.0, 44.0, 48.0, 33.0, 44.0, 48.0, 33.0, 44.0, 48.0]"
811885781,418.987868,"[nan, nan, nan]"
811885900,161.335274,[nan]
811885901,1626.654495,"[nan, nan]"
811887014,1313.511336,"[15.0, 85.0, 15.0, 85.0]"
811887016,53.64658,"[70.0, 85.0]"
811887156,115.57713,[nan]
811887157,115.57713,[nan]
811887338,1117.422058,"[nan, nan]"
811887339,5963.6188999999995,"[nan, nan]"
811888023,96.314275,[nan]
811888024,96.314275,[nan]
811891186,88.905485,[nan]
811891187,116.601537,[nan]
811891188,136.035127,[nan]
811891293,10798.544096,"[101.0, 123.0, 101.0, 123.0]"
811891294,2270.888266,[nan]
811891295,1353.961136,"[101.0, 123.0]"
811891296,1355.983184,"[nan, nan]"
811891979,144.471413,[nan]
811891980,708.135959,"[33.0, 33.0, 33.0]"
811891991,664.650224,[nan]
811891993,221.550075,[nan]
811891994,221.550075,[111.0]
811892204,221.550075,[nan]
811892220,487.218746,"[nan, nan, nan]"
811892221,233.203075,[nan]
811892222,348.780205,"[nan, nan]"
811892223,233.203075,[nan]
811892224,709.755944,"[nan, nan, nan]"
811892225,233.203075,[nan]
811892226,348.780205,"[nan, nan]"
811892227,348.780205,"[nan, nan]"
811892228,361.622108,"[nan, nan]"
811892230,128.419033,[nan]
811896640,204.05269,"[30.0, 37.0]"
811896641,381.86366,"[30.0, 37.0]"
811896642,370.43952,"[30.0, 37.0]"
811896643,88.905485,[nan]
811896974,588.194933,[nan]
811896975,370.591457,[nan]
811896976,938.123325,"[nan, nan, nan]"
811896977,498.795466,[nan]
811897078,1332.294924,"[48.0, 48.0, 48.0, 48.0]"
811897079,282.881087,"[48.0, 48.0]"
811897081,346.73139,"[nan, nan, nan]"
811898157,324.179237,"[13.0, 13.0]"
811898158,324.179237,"[13.0, 13.0]"
811898324,1287.8979359999998,"[nan, nan]"
811898325,2920.1586939999997,"[nan, nan]"
811898326,3286.4179549999994,"[nan, nan, nan, nan]"
811898328,128.419033,[51.0]
811898329,3849.360524,"[13.0, 51.0, 13.0, 51.0]"
811898330,891.338225,"[nan, nan, nan]"
811898331,1011.041702,"[nan, nan]"
811898484,695.722507,"[nan, nan]"
811898486,326.484305,[nan]
811898487,148.401957,[nan]
811898490,675.26451,"[nan, nan, nan]"
811898702,2326.275785,[nan]
811898893,2492.4383399999997,"[116.0, 129.0, 133.0]"
811898899,664.650224,[nan]
811899411,38928.107615999994,"[96.0, 100.0, 103.0, 107.0, 108.0, 113.0, 119.0, 122.0, 128.0, 129.0, 132.0, 141.0, 148.0, 155.0, 156.0, 160.0, 96.0, 100.0, 103.0, 107.0, 108.0, 113.0, 119.0, 122.0, 128.0, 129.0, 132.0, 141.0, 148.0, 155.0, 156.0, 160.0]"
811899412,332.325112,[128.0]
811899666,1575.511211,"[nan, nan]"
811899667,10930.331844,"[100.0, 103.0, 107.0, 113.0, 119.0, 122.0, 129.0, 132.0, 141.0, 148.0, 155.0, 156.0]"
811899834,1329.300448,"[99.0, 103.0, 106.0, 125.0]"
811899837,1907.836323,"[98.0, 99.0, 103.0, 98.0, 99.0, 103.0]"
811899958,1821.721974,"[101.0, 123.0]"
811900535,17989.86607,"[134.0, 148.0, 134.0, 148.0]"
811900536,7754.252616,"[134.0, 148.0]"
811900939,13662.9148,"[96.0, 97.0, 107.0, 122.0, 133.0, 96.0, 97.0, 107.0, 122.0, 133.0]"
811900941,24734.153729999998,"[99.0, 100.0, 106.0, 128.0, 132.0, 99.0, 100.0, 106.0, 128.0, 132.0, 99.0, 100.0, 106.0, 128.0, 132.0]"
811900942,2707.922272,"[147.0, 147.0, 147.0]"
811900943,910.860987,[147.0]
811900944,1661.625561,[nan]
811900954,42516.02772800001,"[105.0, 114.0, 120.0, 131.0, 105.0, 114.0, 120.0, 131.0, 105.0, 114.0, 120.0, 131.0, 105.0, 114.0, 120.0, 131.0]"
811900956,11817.934229999999,"[nan, nan, nan]"
811900957,3987.901346,"[105.0, 148.0]"
811900958,3987.901344,"[103.0, 105.0, 148.0]"
811900959,30407.747756999997,"[103.0, 105.0, 148.0]"
811900960,32734.023543,"[103.0, 105.0, 148.0]"
811900981,3984.6725749999996,"[6.0, 9.0, 29.0, 52.0, 70.0, 6.0, 9.0, 29.0, 52.0, 70.0]"
811900982,777.011898,"[nan, nan, nan]"
811901143,443.100149,"[nan, nan]"
811901151,455.430493,[nan]
811901152,1455.001495,"[165.0, 165.0]"
811901306,915.444252,"[nan, nan]"
811901307,736.5748840000001,"[nan, nan]"
811901308,985.128576,[nan]
811901309,531.075566,[nan]
811901310,835.958515,[nan]
811901311,691.487103,[nan]
811901460,454.053011,"[nan, nan]"
811901461,165.110186,[nan]
811901787,1256.338413,"[34.0, 35.0, 45.0]"
811901791,468.729472,[nan]
811901792,3619.578958,"[nan, nan, nan, nan]"
811901795,2636.789612,"[nan, nan, nan]"
811902116,1484.657448,[nan]
811902117,108.828102,[nan]
811902121,788.859776,[nan]
811902122,904.436907,[nan]
811902332,664.650225,"[128.0, 132.0, 133.0]"
811902333,221.550075,[nan]
811902334,1214.481315,[nan]
811913517,272.070254,[nan]
811913527,452.802376,"[nan, nan]"
811913529,699.883582,[nan]
811913530,487.992177,[nan]
811924153,814.03602,[nan]
811924157,307.713565,"[nan, nan]"
811924181,88.905485,[nan]
811927865,115.57713,[nan]
811927866,224.405232,[nan]
811927867,115.57713,[nan]
811927878,115.57713,[nan]
811928136,412.783684,"[nan, nan]"
811937030,227.026505,[nan]
811943819,1008.839312,[nan]
811943820,23918.56537,"[29.0, 45.0, 29.0, 45.0, 29.0, 45.0, 29.0, 45.0, 29.0, 45.0]"
811944791,201.384393,"[nan, nan]"
811944795,144.471413,[nan]
811944798,599.921978,[nan]
811944799,474.30832,"[nan, nan]"
811944810,90.690085,[nan]
811944814,312.24016,"[nan, nan]"
811944815,765.6653769999999,"[nan, nan]"
811945441,4375.713005,"[nan, nan]"
811945688,4135.421274,"[nan, nan, nan]"
811945689,1157.118353,[nan]
811945690,1978.442103,"[nan, nan]"
811945691,3023.8641209999996,"[nan, nan]"
811945692,2081.7353940000003,"[nan, nan]"
811945760,776.006269,[nan]
811945761,853.331499,[nan]
811945762,816.210762,[nan]
811945763,557.538134,[nan]
811945764,148.401957,[nan]
811946466,327.468535,[nan]
811946467,231.15426,[nan]
811947722,185.879522,"[nan, nan]"
811947723,108.828102,[nan]
811948626,136.035127,[33.0]
811948627,261.606014,[33.0]
811949166,2569.915172,"[nan, nan]"
811949167,2569.915172,"[nan, nan]"
811949168,2569.915172,"[nan, nan]"
811949179,165.110186,[nan]
811949180,165.110186,[nan]
811949683,3276.723468,"[nan, nan]"
811949684,2821.292974,"[nan, nan]"
811949685,2569.915172,"[nan, nan]"
811949686,2569.915172,"[nan, nan]"
811950806,652.156368,[nan]
811950807,625.484723,[nan]
811950808,144.471413,[nan]
811950809,77.05142,[nan]
811950810,88.905485,[nan]
811950811,115.57713,[nan]
811950812,144.471413,[nan]
811951125,115.57713,[nan]
811952283,326.484305,[nan]
811952284,272.070254,[165.0]
811952285,910.860987,[165.0]
811952640,1077.023543,[nan]
811952641,621.5930490000001,"[nan, nan]"
811952642,166.162556,[nan]
811952758,2722.4685900000004,"[11.0, 35.0, 79.0, 11.0, 35.0, 79.0, 11.0, 35.0, 79.0]"
811952759,1681.864191,"[11.0, 35.0, 79.0, 11.0, 35.0, 79.0]"
811954123,105.070118,[86.0]
811954338,2816.635172,"[9.0, 38.0, 57.0, 70.0, 9.0, 38.0, 57.0, 70.0]"
811954392,366.494579,"[nan, nan]"
811954394,88.905485,[1.0]
811954396,88.905485,[1.0]
811954414,885.174052,[nan]
811954415,990.24417,[nan]
811954416,3668.183332,"[nan, nan, nan]"
811954417,3611.3104890000004,"[nan, nan, nan, nan]"
811954419,674.199925,[nan]
811954420,577.88565,[nan]
811954679,8268.333379999998,"[6.0, 9.0, 29.0, 52.0, 70.0, 6.0, 9.0, 29.0, 52.0, 70.0, 6.0, 9.0, 29.0, 52.0, 70.0, 6.0, 9.0, 29.0, 52.0, 70.0]"
811955092,221.550075,[nan]
811955093,1464.736173,"[133.0, 133.0]"
811955094,1132.411061,[nan]
811955095,1907.836323,"[nan, nan]"
811955096,664.650224,[nan]
811955214,1117.637279,"[nan, nan]"
811955791,272.070254,[nan]
811956065,243.99616300000002,"[nan, nan]"
811956066,256.838066,"[nan, nan]"
811956211,16858.46287200001,"[33.0, 44.0, 48.0, 33.0, 44.0, 48.0, 33.0, 44.0, 48.0, 33.0, 44.0, 48.0, 33.0, 44.0, 48.0, 33.0, 44.0, 48.0, 33.0, 44.0, 48.0]"
811956400,214.476372,"[nan, nan]"
811956401,554.56419,"[nan, nan, nan]"
811956402,136.035127,[33.0]
811956403,217.656203,[33.0]
811956404,136.035127,[nan]
811956405,224.940612,"[nan, nan]"
811956687,56945.50560599999,"[114.0, 120.0, 131.0, 114.0, 120.0, 131.0, 114.0, 120.0, 131.0]"
811956688,24425.895738,"[114.0, 120.0, 131.0, 114.0, 120.0, 131.0]"
811956802,96.314275,[nan]
811956803,201.384393,"[nan, nan]"
811957313,206.267215,"[nan, nan]"
811957314,809.03991,"[10.0, 13.0]"
811957315,851.6632500000001,"[10.0, 13.0, 10.0, 13.0]"
811957316,851.084292,"[10.0, 13.0, 10.0, 13.0, 10.0, 13.0]"
811957660,612.1580720000001,"[nan, nan]"
811957661,530.536996,[nan]
811957663,1057.3639440000002,"[9.0, 38.0, 46.0, 9.0, 38.0, 46.0]"
811957756,192.62855,[nan]
811957757,192.62855,[nan]
811957758,192.62855,[nan]
811957840,463.765232,"[1.0, 1.0, 1.0]"
811957942,321.04758300000003,"[nan, nan]"
811957943,192.62855,[nan]
811958035,6006.512704,"[110.0, 133.0, 110.0, 133.0]"
811958268,88.905485,[nan]
811958360,513.676132,"[6.0, 38.0, 52.0, 88.0]"
811958361,948.98854,"[6.0, 38.0, 52.0, 88.0]"
811958362,115.57713,[nan]
811958363,531.356288,"[nan, nan, nan]"
811958364,224.405232,"[nan, nan]"
811958652,369.238202,"[nan, nan]"
811958653,505.273329,"[nan, nan]"
811958654,505.273329,"[nan, nan]"
811958999,369.592801,"[77.0, 77.0]"
811959087,346.889574,[nan]
811959088,861.5558040000001,"[nan, nan, nan]"
811959089,775.830149,"[39.0, 39.0]"
811959090,1408.479486,"[39.0, 39.0, 39.0]"
811959268,96.024796,[78.0]
811959728,1881.0138040000002,"[78.0, 78.0, 78.0, 78.0]"
811960175,96.314275,[nan]
811960176,267.774853,[nan]
811960178,6789.1166,"[11.0, 13.0, 31.0, 79.0, 11.0, 13.0, 31.0, 79.0, 11.0, 13.0, 31.0, 79.0, 11.0, 13.0, 31.0, 79.0]"
811960179,9831.146692,"[11.0, 13.0, 31.0, 79.0, 11.0, 13.0, 31.0, 79.0, 11.0, 13.0, 31.0, 79.0, 11.0, 13.0, 31.0, 79.0]"
811960267,220.647248,[nan]
811960268,220.647248,[nan]
811960504,85.916922,[nan]
811960986,4536.208936,"[nan, nan, nan]"
811960987,1457.519218,"[nan, nan]"
811961090,181.791398,[84.0]
811961091,353.951369,"[84.0, 84.0]"
811961195,26684.651719999998,"[114.0, 131.0, 114.0, 131.0, 114.0, 131.0]"
811961196,29343.252615999998,"[114.0, 120.0, 114.0, 120.0, 114.0, 120.0]"
811961337,439.048474,"[nan, nan]"
811961338,273.938288,"[nan, nan]"
811961339,108.828102,[nan]
811961340,342.031177,[nan]
811961341,498.795466,[nan]
811961342,513.175499,[nan]
811961372,6058.80027,"[13.0, 33.0, 44.0, 48.0, 51.0, 13.0, 33.0, 44.0, 48.0, 51.0]"
811961374,3993.572055,"[33.0, 44.0, 48.0, 33.0, 44.0, 48.0, 33.0, 44.0, 48.0, 33.0, 44.0, 48.0, 33.0, 44.0, 48.0]"
811961678,272.890446,[nan]
811961679,128.419033,[nan]
811961682,144.471413,[nan]
811961683,144.471413,[nan]
811961684,105.070118,[nan]
812010132,513.1754990000001,"[nan, nan]"
812010133,105.070118,[nan]
812010134,432.538653,[nan]
812011593,204.052691,[nan]
812023254,192.62855,"[2.0, 47.0]"
812023255,892.3777339999999,"[2.0, 47.0, 2.0, 47.0]"
812023256,1573.2664519999998,"[2.0, 47.0, 2.0, 47.0, 2.0, 47.0, 2.0, 47.0, 2.0, 47.0]"
812026565,221.550075,[nan]
812026568,7114.263080000001,"[130.0, 153.0, 154.0, 159.0, 130.0, 153.0, 154.0, 159.0]"
812026569,5766.467115,"[nan, nan]"
812030738,369.04920500000003,"[nan, nan]"
812031038,345.855806,[nan]
812031039,144.471413,[nan]
812031320,163.242152,[nan]
812031401,272.070254,[nan]
812031539,985.006801,"[nan, nan, nan, nan, nan]"
812031540,1061.073991,"[nan, nan]"
812031541,1061.073991,"[nan, nan]"
812032142,128.419033,[nan]
812032143,128.419033,[nan]
812032144,204.052691,[nan]
812033273,42981.75978999999,"[105.0, 113.0, 105.0, 113.0, 105.0, 113.0]"
812033274,6870.371449,"[nan, nan]"
812033275,2106.846786,"[nan, nan]"
812033276,303.620329,[nan]
812033278,5389.260837,[nan]
812033645,682.843514,[nan]
812033647,1173.503988,"[nan, nan, nan]"
812033648,2019.117985,"[nan, nan]"
812033853,429.004765,"[nan, nan]"
812033854,88.905485,[nan]
812033959,27283.054914,"[29.0, 45.0, 29.0, 45.0, 29.0, 45.0, 29.0, 45.0, 29.0, 45.0]"
812033960,16955.385002000003,"[29.0, 45.0, 29.0, 45.0, 29.0, 45.0, 29.0, 45.0]"
812034120,7741.61549,"[6.0, 9.0, 29.0, 33.0, 51.0, 52.0, 70.0, 6.0, 9.0, 29.0, 33.0, 51.0, 52.0, 70.0, 6.0, 9.0, 29.0, 33.0, 51.0, 52.0, 70.0]"
812034333,42190.499247,"[95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 111.0, 113.0, 115.0, 122.0, 140.0, 147.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 111.0, 113.0, 115.0, 122.0, 140.0, 147.0]"
812034334,49640.02915300007,"[95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 111.0, 113.0, 115.0, 122.0, 140.0, 147.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 111.0, 113.0, 115.0, 122.0, 140.0, 147.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 111.0, 113.0, 115.0, 122.0, 140.0, 147.0]"
812034335,300308.12168,"[95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 110.0, 112.0, 114.0, 115.0, 122.0, 140.0, 147.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 110.0, 112.0, 114.0, 115.0, 122.0, 140.0, 147.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 110.0, 112.0, 114.0, 115.0, 122.0, 140.0, 147.0]"
812034336,227773.65582399996,"[95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 110.0, 112.0, 114.0, 115.0, 122.0, 140.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 110.0, 112.0, 114.0, 115.0, 122.0, 140.0]"
812034438,13933.956883999997,"[29.0, 35.0, 45.0, 79.0, 29.0, 35.0, 45.0, 79.0, 29.0, 35.0, 45.0, 79.0, 29.0, 35.0, 45.0, 79.0, 29.0, 35.0, 45.0, 79.0]"
812034439,8491.297704999999,"[11.0, 29.0, 35.0, 45.0, 79.0, 11.0, 29.0, 35.0, 45.0, 79.0, 11.0, 29.0, 35.0, 45.0, 79.0]"
812034874,516.933483,[nan]
812034875,408.105381,[nan]
812036939,408.105381,[nan]
812037378,646.8528309999999,"[13.0, 13.0, 13.0]"
812037379,1994.489709,"[13.0, 13.0, 13.0]"
812037380,1537.128882,"[13.0, 13.0, 13.0]"
812037514,288.942825,[nan]
812037516,288.942825,[nan]
812037517,288.942825,[nan]
812037518,2945.770624,"[nan, nan]"
812037519,1076.576825,[nan]
812037520,3096.30939,[nan]
812037521,230.641005,"[nan, nan]"
812037522,529.686726,"[nan, nan]"
812037523,105.070118,[nan]
812037524,105.070118,[nan]
812037892,910.860987,[nan]
812037893,910.860987,[nan]
812037894,40626.414049000035,"[95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 111.0, 113.0, 115.0, 122.0, 140.0, 165.0, 95.0, 96.0, 99.0, 100.0, 106.0, 107.0, 109.0, 111.0, 113.0, 115.0, 122.0, 140.0, 165.0]"
812037895,44794.65603200001,"[100.0, 106.0, 111.0, 115.0, 140.0, 147.0, 165.0, 100.0, 106.0, 111.0, 115.0, 140.0, 147.0, 165.0, 100.0, 106.0, 111.0, 115.0, 140.0, 147.0, 165.0]"
812038024,454.903338,"[88.0, 88.0]"
812038162,704.909296,"[9.0, 82.0, 9.0, 82.0]"
812038165,2620.98756,"[9.0, 38.0, 46.0, 67.0, 82.0, 83.0, 9.0, 38.0, 46.0, 67.0, 82.0, 83.0]"
812038166,1020.263455,"[9.0, 38.0, 46.0, 67.0, 83.0]"
812038265,1141.333537,"[13.0, 13.0, 13.0]"
812038266,1423.897105,"[13.0, 13.0, 13.0]"
812040148,204.052691,[nan]
812040150,144.471413,[nan]
812040259,977.562964,"[48.0, 48.0]"
812040260,198.132223,[48.0]
812040261,824.827824,[48.0]
812040340,3323.25112,"[137.0, 145.0, 146.0, 147.0, 161.0]"
812040341,4984.876679999999,"[137.0, 145.0, 146.0, 147.0, 161.0]"
812040380,12961.273541999999,"[111.0, 116.0, 133.0, 111.0, 116.0, 133.0]"
812040829,724.149776,"[nan, nan]"
812040830,1535.524578,"[nan, nan]"
812040832,1430.4544600000002,"[54.0, 54.0]"
812040833,1640.594696,"[54.0, 54.0]"
812040834,231.60132800000002,"[54.0, 54.0]"
812040835,1640.594696,"[54.0, 54.0]"
812040956,92017.659198,"[102.0, 130.0, 134.0, 138.0, 139.0, 140.0, 102.0, 130.0, 134.0, 138.0, 139.0, 140.0, 102.0, 130.0, 134.0, 138.0, 139.0, 140.0]"
812040986,148.401957,[nan]
812061721,10737.290733000009,"[95.0, 96.0, 97.0, 99.0, 100.0, 106.0, 107.0, 110.0, 112.0, 122.0, 128.0, 132.0, 133.0, 95.0, 96.0, 97.0, 99.0, 100.0, 106.0, 107.0, 110.0, 112.0, 122.0, 128.0, 132.0, 133.0, 95.0, 96.0, 97.0, 99.0, 100.0, 106.0, 107.0, 110.0, 112.0, 122.0, 128.0, 132.0, 133.0]"
812061722,88140.73094200008,"[95.0, 96.0, 97.0, 99.0, 100.0, 107.0, 110.0, 112.0, 122.0, 128.0, 133.0, 95.0, 96.0, 97.0, 99.0, 100.0, 107.0, 110.0, 112.0, 122.0, 128.0, 133.0]"
812061871,9662.088938,"[nan, nan]"
812102052,1038.61491,"[nan, nan, nan, nan]"
812107495,326.484305,[nan]
812107502,320.654228,"[nan, nan]"
812107505,125.570887,[nan]
812108821,85.916922,[nan]
812108822,204.052691,[nan]
812120822,115.57713,[nan]
812120825,408.105381,[nan]
812120826,287.037708,[nan]
812123235,4205.313546,"[11.0, 35.0, 79.0, 11.0, 35.0, 79.0]"
812123236,2267.8568520000003,"[11.0, 35.0, 79.0, 11.0, 35.0, 79.0]"
